# Wordlist

# DATA
ID	DOCULECT	CONCEPT	LATIN	CANTON	LONGITUDE	LATITUDE	VALUE	FORM	SEGMENTED	TOKENS	BROAD_TOKENS
23447	Prahins	il veut	volet	VD	6.7383916	46.7331778	yĕ̀ vṑ	yĕ̀_vṑ	y ĕ̀ _ v ṑ	j ɛ̆ _ v ɔː	j ɛ + v ɔː
23451	Ormont-Dessus	il veut	volet	VD	7.158066	46.3514789	ĕ́r̍ ū	ĕ́r̍_ū	ĕ́ r̍ _ ū	ĕ rˡ _ ỹː	e rˡ + yː ∼
23454	Collombey	il veut	volet	VS	6.9459222	46.2679563	ĕ vœu̱	ĕ_vœu̱	ĕ _ v œ u̱	ĕ̞ _ v ø̞ y͉	e + v ø y
23460	Conthey	il veut	volet	VS	7.3083227	46.2334191	eͥ vœ̆u̱	eͥ_vœ̆u̱	eͥ _ v œ̆ u̱	e̝ _ v ø̞̆ y͉	e + v ø y
23461	Nendaz	il veut	volet	VS	7.3047431	46.1855093	i ʋͧ	i_ʋͧ	i _ ʋͧ	i _ ʉ	i + ʉ
23466	Évolène	il veut	volet	VS	7.4963134	46.1125593	ĭ ʋ̆	ĭ_ʋ̆	ĭ _ ʋ̆	ĭ _ ŭ	ɪ + u
23470	Laconnex	il veut	volet	GE	6.0355571	46.1557721	é vŭ̩	é_vŭ̩	é _ v ŭ̩	e _ v y̆́	e + v y
23472	Hermance	il veut	volet	GE	6.244375	46.302258	é vŭ̩	é_vŭ̩	é _ v ŭ̩	e _ v y̆́	e + v y
23478	Dompierre	il veut	volet	FR	6.990713	46.8520788	vṑ	vṑ	v ṑ	v ɔː	v ɔː
23484	Landeron	il veut	volet	NE	7.066851	47.055508	è vé	è_vé	è _ v é	ɛ _ v e	ɛ + v e
23492	Plagne	il veut	volet	JU	7.284885	47.1874392	a vœ́	a_vœ́	a _ v œ́	a̠ _ v ø	a + v ø
23458	Lourtier	il veut	volet	VS	7.265844	46.049002	ë vœ̀u̱	ë_vœ̀u̱	ë _ v œ̀ u̱	ɛ̈ _ v  y͉	ɛ + v œ y
23467	Grimentz	il veut	volet	VS	7.5763635	46.1801158	eͥ vʋ	eͥ_vʋ	eͥ _ v ʋ	e̝ _ v u	e + v u
23482	Boudry	il veut	volet	NE	6.837028	46.950218	ĕ̀ vœ́	ĕ̀_vœ́	ĕ̀ _ v œ́	ɛ̆ _ v ø	ɛ + v ø
23486	Côte-aux-Fées	il veut	volet	NE	6.489867	46.866729	ĭl vœ́	ĭl_vœ́	ĭ l _ v œ́	ĭ l _ v ø	ɪ l + v ø
23489	Cerneux-Pêquignot	il veut	volet	NE	6.6661454	47.0169066	i vœ́	i_vœ́	i _ v œ́	i _ v ø	i + v ø
23498	Courtedoux	il veut	volet	JU	7.0413733	47.4101588	è vœ̆	è_vœ̆	è _ v œ̆	ɛ _ v ø̞̆	ɛ + v ø
23477	Courtepin	il veut	volet	FR	7.1238357	46.8652994	yè vā̀	yè_vā̀	y è _ v ā̀	j ɛ _ v aː	j ɛ + v aː
#
2359	L'Auberson	il y a	habet	VD	6.4590043	46.8178516	ò̃z a	ò̃z_a	ò̃ z _ a	ɔ̃ z _ a̠	ɔ ∼ z + a
2362	Longirod	il y a	habet	VD	6.2585316	46.4944282	y a	y_a	y _ a	j _ a̠	j + a
2367	Prahins	il y a	habet	VD	6.7383916	46.7331778	laͤy ă	laͤy_ă	l aͤ y _ ă	l æ j _ ă̠	l æ j + a
2371	Ormont-Dessus	il y a	habet	VD	7.158066	46.3514789	y ă	y_ă	y _ ă	j _ ă̠	j + a
2374	Collombey	il y a	habet	VS	6.9459222	46.2679563	lăy ā	lăy_ā	l ă y _ ā	l ă̠ j _ a̠ː	l a j + aː
2378	Lourtier	il y a	habet	VS	7.265844	46.049002	y ằ	y_ằ	y _ ằ	j _ ă	j + a
2380	Conthey	il y a	habet	VS	7.3083227	46.2334191	y ă	y_ă	y _ ă	j _ ă̠	j + a
2381	Nendaz	il y a	habet	VS	7.3047431	46.1855093	y a	y_a	y _ a	j _ a̠	j + a
2386	Évolène	il y a	habet	VS	7.4963134	46.1125593	y ă	y_ă	y _ ă	j _ ă̠	j + a
2387	Grimentz	il y a	habet	VS	7.5763635	46.1801158	y ă	y_ă	y _ ă	j _ ă̠	j + a
2390	Laconnex	il y a	habet	GE	6.0355571	46.1557721	y ă	y_ă	y _ ă	j _ ă̠	j + a
2392	Hermance	il y a	habet	GE	6.244375	46.302258	y ă	y_ă	y _ ă	j _ ă̠	j + a
2397	Courtepin	il y a	habet	FR	7.1238357	46.8652994	ley a	ley_a	l e y _ a	l e̞ j _ a̠	l e j + a
2398	Dompierre	il y a	habet	FR	6.990713	46.8520788	lèy a	lèy_a	l è y _ a	l ɛ j _ a̠	l ɛ j + a
2402	Boudry	il y a	habet	NE	6.837028	46.950218	è l̮ a	è_l̮_a	è _ l̮ _ a	ɛ _ ʎ _ a̠	ɛ + ʎ + a
2404	Landeron	il y a	habet	NE	7.066851	47.055508	è y a	è_y_a	è _ y _ a	ɛ _ j _ a̠	ɛ + j + a
2406	Côte-aux-Fées	il y a	habet	NE	6.489867	46.866729	ĭ l̮ a	ĭ_l̮_a	ĭ _ l̮ _ a	ĭ _ ʎ _ a̠	ɪ + ʎ + a
2409	Cerneux-Pêquignot	il y a	habet	NE	6.6661454	47.0169066	i y ĕ̀	i_y_ĕ̀	i _ y _ ĕ̀	i _ j _ ɛ̆	i + j + ɛ
2412	Plagne	il y a	habet	JU	7.284885	47.1874392	a y a	a_y_a	a _ y _ a	a̠ _ j _ a̠	a + j + a
2418	Courtedoux	il y a	habet	JU	7.0413733	47.4101588	aͤ y è	aͤ_y_è	aͤ _ y _ è	æ _ j _ ɛ	æ + j + ɛ
#
809	L'Auberson	il y avait	habebat	VD	6.4590043	46.8178516	y ăvē	y_ăvē	y _ ă v ē	j _ ă̠ v e̞ː	j + a v eː
812	Longirod	il y avait	habebat	VD	6.2585316	46.4944282	y ava͜é	y_avaé	y _ a v a é	j _ a̠ v a̠ e	j + a v a e
817	Prahins	il y avait	habebat	VD	6.7383916	46.7331778	laͤy ăvaͤ̄	laͤy_ăvaͤ̄	l aͤ y _ ă v aͤ̄	l æ j _ ă̠ v æː	l æ j + a v æː
821	Ormont-Dessus	il y avait	habebat	VD	7.158066	46.3514789	y ăvaͤ̄	y_ăvaͤ̄	y _ ă v aͤ̄	j _ ă̠ v æː	j + a v æː
824	Collombey	il y avait	habebat	VS	6.9459222	46.2679563	lăy avā́vè̱	lăy_avā́vè̱	l ă y _ a v ā́ v è̱	l ă̠ j _ a̠ v ɑː v ɛ͉	l a j + a v ɑː v ɛ
828	Lourtier	il y avait	habebat	VS	7.265844	46.049002	y āi̱	y_āi̱	y _ ā i̱	j _ a̠ː i͉	j + aː i
830	Conthey	il y avait	habebat	VS	7.3083227	46.2334191	y ăvḗ	y_ăvḗ	y _ ă v ḗ	j _ ă̠ v eː	j + a v eː
831	Nendaz	il y avait	habebat	VS	7.3047431	46.1855093	a·ï	a·ï	a · ï	a̠ ɪ̈	a ɪ
836	Évolène	il y avait	habebat	VS	7.4963134	46.1125593	y avĕ́i̱ḵ	y_avĕ́i̱ḵ	y _ a v ĕ́ i̱ ḵ	j _ a̠ v ĕ i͉ k͉	j + a v e i k
837	Grimentz	il y avait	habebat	VS	7.5763635	46.1801158	l ă·ī	l_ă·ī	l _ ă · ī	l _ ă̠ iː	l + a iː
840	Laconnex	il y avait	habebat	GE	6.0355571	46.1557721	y ava͜è	y_avaè	y _ a v a è	j _ a̠ v a̠ ɛ	j + a v a ɛ
842	Hermance	il y avait	habebat	GE	6.244375	46.302258	y avĕ̀	y_avĕ̀	y _ a v ĕ̀	j _ a̠ v ɛ̆	j + a v ɛ
847	Courtepin	il y avait	habebat	FR	7.1238357	46.8652994	ley avā̀	ley_avā̀	l e y _ a v ā̀	l e̞ j _ a̠ v aː	l e j + a v aː
848	Dompierre	il y avait	habebat	FR	6.990713	46.8520788	lèy avḕ	lèy_avḕ	l è y _ a v ḕ	l ɛ j _ a̠ v ɛː	l ɛ j + a v ɛː
852	Boudry	il y avait	habebat	NE	6.837028	46.950218	ĕ̀ l̮ ăvāè̱	ĕ̀_l̮_ăvāè̱	ĕ̀ _ l̮ _ ă v ā è̱	ɛ̆ _ ʎ _ ă̠ v a̠ː ɛ͉	ɛ + ʎ + a v aː ɛ
854	Landeron	il y avait	habebat	NE	7.066851	47.055508	è y avaͦ̄è̱	è_y_avaͦ̄è̱	è _ y _ a v aͦ̄ è̱	ɛ _ j _ a̠ v ɒ̝ː ɛ͉	ɛ + j + a v ɒː ɛ
856	Côte-aux-Fées	il y avait	habebat	NE	6.489867	46.866729	ĭ n̮ ăvĕ̀	ĭ_n̮_ăvĕ̀	ĭ _ n̮ _ ă v ĕ̀	ĭ _ ɲ _ ă̠ v ɛ̆	ɪ + ɲ + a v ɛ
859	Cerneux-Pêquignot	il y avait	habebat	NE	6.6661454	47.0169066	ĭ n ĕ̀vaͤ̄	ĭ_n_ĕ̀vaͤ̄	ĭ _ n _ ĕ̀ v aͤ̄	ĭ _ n _ ɛ̆ v æː	ɪ + n + ɛ v æː
862	Plagne	il y avait	habebat	JU	7.284885	47.1874392	a y avā́è̱	a_y_avā́è̱	a _ y _ a v ā́ è̱	a̠ _ j _ a̠ v ɑː ɛ͉	a + j + a v ɑː ɛ
868	Courtedoux	il y avait	habebat	JU	7.0413733	47.4101588	aͤ y aͤvaͤ̄	aͤ_y_aͤvaͤ̄	aͤ _ y _ aͤ v aͤ̄	æ _ j _ æ v æː	æ + j + æ v æː
#
17921	L'Auberson	ils ont	habent	VD	6.4590043	46.8178516	y ò̃	y_ò̃	y _ ò̃	j _ ɔ̃	j + ɔ ∼
17924	Longirod	ils ont	habent	VD	6.2585316	46.4944282	l ã̱ò̃	l_ã̱ò̃	l _ ã̱ ò̃	l _ ã̠͉ ɔ̃	l + a ɔ ∼
17929	Prahins	ils ont	habent	VD	6.7383916	46.7331778	l ã	l_ã	l _ ã	l _ ã̠	l + a ∼
17933	Ormont-Dessus	ils ont	habent	VD	7.158066	46.3514789	y ã	y_ã	y _ ã	j _ ã̠	j + a ∼
17936	Collombey	ils ont	habent	VS	6.9459222	46.2679563	ĕl ò̃	ĕl_ò̃	ĕ l _ ò̃	ĕ̞ l _ ɔ̃	e l + ɔ ∼
17942	Conthey	ils ont	habent	VS	7.3083227	46.2334191	ã	ã	ã	ã̠	a ∼
17943	Nendaz	ils ont	habent	VS	7.3047431	46.1855093	y ã	y_ã	y _ ã	j _ ã̠	j + a ∼
17948	Évolène	ils ont	habent	VS	7.4963134	46.1125593	y ăn	y_ăn	y _ ă n	j _ ă̠ n	j + a n
17954	Hermance	ils ont	habent	GE	6.244375	46.302258	y ã	y_ã	y _ ã	j _ ã̠	j + a ∼
17960	Dompierre	ils ont	habent	FR	6.990713	46.8520788	l ã	l_ã	l _ ã	l _ ã̠	l + a ∼
17966	Landeron	ils ont	habent	NE	7.066851	47.055508	ĕ̀l à̃	ĕ̀l_à̃	ĕ̀ l _ à̃	ɛ̆ l _ ã	ɛ l + a ∼
17971	Cerneux-Pêquignot	ils ont	habent	NE	6.6661454	47.0169066	l ã	l_ã	l _ ã	l _ ã̠	l + a ∼
17974	Plagne	ils ont	habent	JU	7.284885	47.1874392	al á̃	al_á̃	a l _ á̃	a̠ l _	a l + a ∼
17949	Grimentz	ils ont	habent	VS	7.5763635	46.1801158	eͥl ăn	eͥl_ăn	eͥ l _ ă n	e̝ l _ ă̠ n	e l + a n
17952	Laconnex	ils ont	habent	GE	6.0355571	46.1557721	al ò̃	al_ò̃	a l _ ò̃	a̠ l _ ɔ̃	a l + ɔ ∼
17959	Courtepin	ils ont	habent	FR	7.1238357	46.8652994	yėl ã	yėl_ã	y ė l _ ã	j ə l _ ã̠	j ə l + a ∼
17968	Côte-aux-Fées	ils ont	habent	NE	6.489867	46.866729	l ã	l_ã	l _ ã	l _ ã̠	l + a ∼
17980	Courtedoux	ils ont	habent	JU	7.0413733	47.4101588	aͤl è̄̃	aͤl_è̄̃	aͤ l _ è̄̃	æ l _ ɛ̃ː	æ l + ɛː ∼
17940	Lourtier	ils ont	habent	VS	7.265844	46.049002	ò̃	ò̃	ò̃	ɔ̃	ɔ ∼
17964	Boudry	ils ont	habent	NE	6.837028	46.950218	ĕ̀l ã	ĕ̀l_ã	ĕ̀ l _ ã	ɛ̆ l _ ã̠	ɛ l + a ∼
#
18231	L'Auberson	ils peuvent	potunt	VD	6.4590043	46.8178516	ĭ pūyò̃	ĭ_pūyò̃	ĭ _ p ū y ò̃	ĭ _ p ỹː j ɔ̃	ɪ + p yː ∼ j ɔ ∼
18234	Longirod	ils peuvent	potunt	VD	6.2585316	46.4944282	èi̱ pùv̱ò̃	èi̱_pùv̱ò̃	è i̱ _ p ù v̱ ò̃	ɛ i͉ _ p ʏ vː ɔ̃	ɛ i + p ʏ vː ɔ ∼
18239	Prahins	ils peuvent	potunt	VD	6.7383916	46.7331778	yė pwã	yė_pwã	y ė _ p w ã	j ə _ p w ã̠	j ə + p w a ∼
18243	Ormont-Dessus	ils peuvent	potunt	VD	7.158066	46.3514789	yĭ pū̩r̍ò̃	yĭ_pū̩r̍ò̃	y ĭ _ p ū̩ r̍ ò̃	j ĭ _ p ýː rˡ ɔ̃	j ɪ + p ˈ/ʏ rˡ ɔ ∼
18246	Collombey	ils peuvent	potunt	VS	6.9459222	46.2679563	ĕ pwò̃	ĕ_pwò̃	ĕ _ p w ò̃	ĕ̞ _ p w ɔ̃	e + p w ɔ ∼
18252	Conthey	ils peuvent	potunt	VS	7.3083227	46.2334191	eͥ pœ̩w̱ò̃	eͥ_pœ̩w̱ò̃	eͥ _ p œ̩ w̱ ò̃	e̝ _ p ǿ̞ w͉ ɔ̃	e + p ø w ɔ ∼
18253	Nendaz	ils peuvent	potunt	VS	7.3047431	46.1855093	ĭ pʋͦw̱ò̃	ĭ_pʋͦw̱ò̃	ĭ _ p ʋͦ w̱ ò̃	ĭ _ p  w͉ ɔ̃	ɪ + p ʉ w ɔ ∼
18258	Évolène	ils peuvent	potunt	VS	7.4963134	46.1125593	ï pwŏ̀n	ï_pwŏ̀n	ï _ p w ŏ̀ n	ɪ̈ _ p w ɔ̆ n	ɪ + p w ɔ n
18264	Hermance	ils peuvent	potunt	GE	6.244375	46.302258	ĭ pūvã̱	ĭ_pūvã̱	ĭ _ p ū v ã̱	ĭ _ p ỹː v ã̠͉	ɪ + p yː ∼ v a
18270	Dompierre	ils peuvent	potunt	FR	6.990713	46.8520788	pẅò̃	pẅò̃	p ẅ ò̃	p ɥ ɔ̃	p ɥ ɔ ∼
18276	Landeron	ils peuvent	potunt	NE	7.066851	47.055508	è pḗyė̱	è_pḗyė̱	è _ p ḗ y ė̱	ɛ _ p eː j ə͉	ɛ + p eː j ə
18284	Plagne	ils peuvent	potunt	JU	7.284885	47.1874392	a pyŏ̀	a_pyŏ̀	a _ p y ŏ̀	a̠ _ p j ɔ̆	a + p j ɔ
18250	Lourtier	ils peuvent	potunt	VS	7.265844	46.049002	ė pò̃	ė_pò̃	ė _ p ò̃	ə _ p ɔ̃	ə + p ɔ ∼
18274	Boudry	ils peuvent	potunt	NE	6.837028	46.950218	ĕ̀ pœ̄́vè̱	ĕ̀_pœ̄́vè̱	ĕ̀ _ p œ̄́ v è̱	ɛ̆ _ p øː v ɛ͉	ɛ + p øː v ɛ
18281	Cerneux-Pêquignot	ils peuvent	potunt	NE	6.6661454	47.0169066	ĭ pœ́vŏ̀	ĭ_pœ́vŏ̀	ĭ _ p œ́ v ŏ̀	ĭ _ p ø v ɔ̆	ɪ + p ø v ɔ
18259	Grimentz	ils peuvent	potunt	VS	7.5763635	46.1801158	eͥ pʋ̩̄vòn	eͥ_pʋ̩̄vòn	eͥ _ p ʋ̩̄ v ò n	e̝ _ p úː v ɔ n	e + p ˈ/uː v ɔ n
18262	Laconnex	ils peuvent	potunt	GE	6.0355571	46.1557721	ĭ pūvò̃	ĭ_pūvò̃	ĭ _ p ū v ò̃	ĭ _ p ỹː v ɔ̃	ɪ + p yː ∼ v ɔ ∼
18269	Courtepin	ils peuvent	potunt	FR	7.1238357	46.8652994	yė pç̑ò̃	yė_pç̑ò̃	y ė _ p ç̑ ò̃	j ə _ p ç ɔ̃	j ə + p ç ɔ ∼
18278	Côte-aux-Fées	ils peuvent	potunt	NE	6.489867	46.866729	ĭ pœͧ̄ yò̃	ĭ_pœͧ̄_yò̃	ĭ _ p œͧ̄ _ y ò̃	ĭ _ p ø̝ː _ j ɔ̃	ɪ + p øː + j ɔ ∼
18290	Courtedoux	ils peuvent	potunt	JU	7.0413733	47.4101588	aͤ pweyaͦ̃	aͤ_pweyaͦ̃	aͤ _ p w e y aͦ̃	æ _ p w e̞ j ɒ̝̃	æ + p w e j ɑ
#
18053	Prahins	jardin	co(ho)rtile	VD	6.7383916	46.7331778	kŭ̀ltĭ	kŭ̀ltĭ	k ŭ̀ l t ĭ	k ʏ̆ l t ĭ	k ʏ l t ɪ
18045	L'Auberson	jardin	co(ho)rtile	VD	6.4590043	46.8178516	ky̱ŭ̩rti	ky̱ŭ̩rti	k y̱ ŭ̩ r t i	k j͉ y̆́ r t i	k j y r t i
18048	Longirod	jardin	co(ho)rtile	VD	6.2585316	46.4944282	kwėrti	kwėrti	k w ė r t i	k w ə r t i	k w ə r t i
18057	Ormont-Dessus	jardin	co(ho)rtile	VD	7.158066	46.3514789	kw̱ʋ̆rtĭ̱	kw̱ʋ̆rtĭ̱	k w̱ ʋ̆ r t ĭ̱	k w͉ ŭ r t ĭ͉	k w u r t i
18060	Collombey	jardin	co(ho)rtile	VS	6.9459222	46.2679563	kwʋͦrtĭ	kwʋͦrtĭ	k w ʋͦ r t ĭ	k w  r t ĭ	k w ʉ r t ɪ
18066	Conthey	jardin	co(ho)rtile	VS	7.3083227	46.2334191	kʋ̆rtĭ	kʋ̆rtĭ	k ʋ̆ r t ĭ	k ŭ r t ĭ	k u r t ɪ
18067	Nendaz	jardin	co(ho)rtile	VS	7.3047431	46.1855093	kʋ̆rti	kʋ̆rti	k ʋ̆ r t i	k ŭ r t i	k u r t i
18072	Évolène	jardin	co(ho)rtile	VS	7.4963134	46.1125593	kʋ̆rteͥ	kʋ̆rteͥ	k ʋ̆ r t eͥ	k ŭ r t e̝	k u r t e
18078	Hermance	jardin	co(ho)rtile	GE	6.244375	46.302258	kwėrtĭ	kwėrtĭ	k w ė r t ĭ	k w ə r t ĭ	k w ə r t ɪ
18084	Dompierre	jardin	co(ho)rtile	FR	6.990713	46.8520788	kŭ̩rtĭ	kŭ̩rtĭ	k ŭ̩ r t ĭ	k y̆́ r t ĭ	k y r t ɪ
18090	Landeron	jardin	co(ho)rtile	NE	7.066851	47.055508	kwĕ̀rti	kwĕ̀rti	k w ĕ̀ r t i	k w ɛ̆ r t i	k w ɛ r t i
18095	Cerneux-Pêquignot	jardin	co(ho)rtile	NE	6.6661454	47.0169066	kȯt̯c̵̯ĭ	kȯt̯c̵̯ĭ	k ȯ t̯ c̵̯ ĭ	k ɔ̈ t̠ ʃ̠ ĭ	k ɔ t ʃ ɪ
18098	Plagne	jardin	co(ho)rtile	JU	7.284885	47.1874392	kœ̆̀rtĭ	kœ̆̀rtĭ	k œ̆̀ r t ĭ	k œ̆ r t ĭ	k œ r t ɪ
18064	Lourtier	jardin	co(ho)rtile	VS	7.265844	46.049002	kʋ̩ͦṙti	kʋ̩ͦṙti	k ʋ̩ͦ ṙ t i	k  ʀ t i	k ˈ/ʉ ʀ t i
18073	Grimentz	jardin	co(ho)rtile	VS	7.5763635	46.1801158	kʋ̆rteͥł	kʋ̆rteͥł	k ʋ̆ r t eͥ ł	k ŭ r t e̝	k u r t e ɬ
18076	Laconnex	jardin	co(ho)rtile	GE	6.0355571	46.1557721	kw̱ʋ̇rti	kw̱ʋ̇rti	k w̱ ʋ̇ r t i	k w͉ ʊ̈ r t i	k w ʊ r t i
18083	Courtepin	jardin	co(ho)rtile	FR	7.1238357	46.8652994	kŭ̩rti	kŭ̩rti	k ŭ̩ r t i	k y̆́ r t i	k y r t i
18088	Boudry	jardin	co(ho)rtile	NE	6.837028	46.950218	kwĕ̀rtĭ	kwĕ̀rtĭ	k w ĕ̀ r t ĭ	k w ɛ̆ r t ĭ	k w ɛ r t ɪ
18092	Côte-aux-Fées	jardin	co(ho)rtile	NE	6.489867	46.866729	kʋ̆tc̵ĭ	kʋ̆tc̵ĭ	k ʋ̆ tc̵ ĭ	k ŭ tʃ ĭ	k u tʃ ɪ
18104	Courtedoux	jardin	co(ho)rtile	JU	7.0413733	47.4101588	t̮œtc̵ĭ	t̮œtc̵ĭ	t̮ œ tc̵ ĭ	tʲ ø̞ tʃ ĭ	tʲ ø tʃ ɪ
#
24372	Longirod	jaune	galbina	VD	6.2585316	46.4944282	dzóʋ̱na	dzóʋ̱na	d z ó ʋ̱ n a	d z o u͉ n a̠	d z o u n a
24381	Ormont-Dessus	jaune	galbina	VD	7.158066	46.3514789	dzṓna	dzṓna	d z ṓ n a	d z oː n a̠	d z oː n a
24384	Collombey	jaune	galbina	VS	6.9459222	46.2679563	dzṓna	dzṓna	d z ṓ n a	d z oː n a̠	d z oː n a
24390	Conthey	jaune	galbina	VS	7.3083227	46.2334191	dzṓna	dzṓna	d z ṓ n a	d z oː n a̠	d z oː n a
24391	Nendaz	jaune	galbina	VS	7.3047431	46.1855093	dzāna	dzāna	d z ā n a	d z a̠ː n a̠	d z aː n a
24396	Évolène	jaune	galbina	VS	7.4963134	46.1125593	zāna	zāna	z ā n a	z a̠ː n a̠	z aː n a
24402	Hermance	jaune	galbina	GE	6.244375	46.302258	ẓṓna̱	ẓṓna̱	ẓ ṓ n a̱	ð oː n a̠͉	ð oː n a
24408	Dompierre	jaune	galbina	FR	6.990713	46.8520788	dzóna̱	dzóna̱	d z ó n a̱	d z o n a̠͉	d z o n a
24414	Landeron	jaune	galbina	NE	7.066851	47.055508	djṓn	djṓn	d j ṓ n	d ʒ oː n	d ʒ oː n
24422	Plagne	jaune	galbina	JU	7.284885	47.1874392	djṑn	djṑn	d j ṑ n	d ʒ ɔː n	d ʒ ɔː n
28854	Conthey	jaune	galbina	VS	7.3083227	46.2334191	dzṓna	dzṓna	d z ṓ n a	d z oː n a̠	d z oː n a
28833	L'Auberson	jaune	galbina	VD	6.4590043	46.8178516	dzṓna̱	dzṓna̱	d z ṓ n a̱	d z oː n a̠͉	d z oː n a
28836	Longirod	jaune	galbina	VD	6.2585316	46.4944282	dzœ̱͜óna	dzœ̱óna	d z œ̱ ó n a	d z ø̞͉ o n a̠	d z ø o n a
28845	Ormont-Dessus	jaune	galbina	VD	7.158066	46.3514789	dzṓna	dzṓna	d z ṓ n a	d z oː n a̠	d z oː n a
28848	Collombey	jaune	galbina	VS	6.9459222	46.2679563	ḏzṓnă	ḏzṓnă	ḏ z ṓ n ă	d͉ z oː n ă̠	d z oː n a
28852	Lourtier	jaune	galbina	VS	7.265844	46.049002	dzṓna̱	dzṓna̱	d z ṓ n a̱	d z oː n a̠͉	d z oː n a
28855	Nendaz	jaune	galbina	VS	7.3047431	46.1855093	dzāna	dzāna	d z ā n a	d z a̠ː n a̠	d z aː n a
28860	Évolène	jaune	galbina	VS	7.4963134	46.1125593	zā̀na	zā̀na	z ā̀ n a	z aː n a̠	z aː n a
28861	Grimentz	jaune	galbina	VS	7.5763635	46.1801158	zāna	zāna	z ā n a	z a̠ː n a̠	z aː n a
28864	Laconnex	jaune	galbina	GE	6.0355571	46.1557721	ẓṓnò̱	ẓṓnò̱	ẓ ṓ n ò̱	ð oː n ɔ͉	ð oː n ɔ
28866	Hermance	jaune	galbina	GE	6.244375	46.302258	ẓṓna	ẓṓna	ẓ ṓ n a	ð oː n a̠	ð oː n a
28871	Courtepin	jaune	galbina	FR	7.1238357	46.8652994	dzṓna̱	dzṓna̱	d z ṓ n a̱	d z oː n a̠͉	d z oː n a
28872	Dompierre	jaune	galbina	FR	6.990713	46.8520788	dzóna	dzóna	d z ó n a	d z o n a̠	d z o n a
28876	Boudry	jaune	galbina	NE	6.837028	46.950218	dzṓn	dzṓn	d z ṓ n	d z oː n	d z oː n
28878	Landeron	jaune	galbina	NE	7.066851	47.055508	djṓn	djṓn	d j ṓ n	d ʒ oː n	d ʒ oː n
28880	Côte-aux-Fées	jaune	galbina	NE	6.489867	46.866729	dzāna	dzāna	d z ā n a	d z a̠ː n a̠	d z aː n a
28883	Cerneux-Pêquignot	jaune	galbina	NE	6.6661454	47.0169066	djṓnè	djṓnè	d j ṓ n è	d ʒ oː n ɛ	d ʒ oː n ɛ
28886	Plagne	jaune	galbina	JU	7.284885	47.1874392	djṑn	djṑn	d j ṑ n	d ʒ ɔː n	d ʒ ɔː n
28892	Courtedoux	jaune	galbina	JU	7.0413733	47.4101588	djā́n	djā́n	d j ā́ n	d ʒ ɑː n	d ʒ ɑː n
28841	Prahins	jaune	galbina	VD	6.7383916	46.7331778	dzṓna̱	dzṓna̱	d z ṓ n a̱	d z oː n a̠͉	d z oː n a
24369	L'Auberson	jaune	galbina	VD	6.4590043	46.8178516	dzṓna̱	dzṓna̱	d z ṓ n a̱	d z oː n a̠͉	d z oː n a
24377	Prahins	jaune	galbina	VD	6.7383916	46.7331778	dzṓna̱	dzṓna̱	d z ṓ n a̱	d z oː n a̠͉	d z oː n a
24388	Lourtier	jaune	galbina	VS	7.265844	46.049002	dzṓna	dzṓna	d z ṓ n a	d z oː n a̠	d z oː n a
24397	Grimentz	jaune	galbina	VS	7.5763635	46.1801158	zāna	zāna	z ā n a	z a̠ː n a̠	z aː n a
24400	Laconnex	jaune	galbina	GE	6.0355571	46.1557721	ẓṓnò̱	ẓṓnò̱	ẓ ṓ n ò̱	ð oː n ɔ͉	ð oː n ɔ
24407	Courtepin	jaune	galbina	FR	7.1238357	46.8652994	dzʋͦ̄na	dzʋͦ̄na	d z ʋͦ̄ n a	d z  n a̠	d z ʉ n a
24412	Boudry	jaune	galbina	NE	6.837028	46.950218	dzṓn	dzṓn	d z ṓ n	d z oː n	d z oː n
24416	Côte-aux-Fées	jaune	galbina	NE	6.489867	46.866729	dzāna	dzāna	d z ā n a	d z a̠ː n a̠	d z aː n a
24419	Cerneux-Pêquignot	jaune	galbina	NE	6.6661454	47.0169066	djṓnè	djṓnè	d j ṓ n è	d ʒ oː n ɛ	d ʒ oː n ɛ
24428	Courtedoux	jaune	galbina	JU	7.0413733	47.4101588	djā́n	djā́n	d j ā́ n	d ʒ ɑː n	d ʒ ɑː n
#
2858	Longirod	je dois	debeo	VD	6.2585316	46.4944282	dzė dŭs	dzė_dŭs	d z ė _ d ŭ s	d z ə _ d y̆ s	d z ə + d y s
2867	Ormont-Dessus	je dois	debeo	VD	7.158066	46.3514789	yĕ̀ da͜èvė̱	yĕ̀_daèvė̱	y ĕ̀ _ d a è v ė̱	j ɛ̆ _ d a̠ ɛ v ə͉	j ɛ + d a ɛ v ə
2898	Boudry	je dois	debeo	NE	6.837028	46.950218	i dāè̱v	i_dāè̱v	i _ d ā è̱ v	i _ d a̠ː ɛ͉ v	i + d aː ɛ v
2855	L'Auberson	je dois	debeo	VD	6.4590043	46.8178516	dzė dḕs	dzė_dḕs	d z ė _ d ḕ s	d z ə _ d ɛː s	d z ə + d ɛː s
2863	Prahins	je dois	debeo	VD	6.7383916	46.7331778	yè daͤ̄vò̱	yè_daͤ̄vò̱	y è _ d aͤ̄ v ò̱	j ɛ _ d æː v ɔ͉	j ɛ + d æː v ɔ
